timestamp,region,fuel_type,energy,power
2026-02-06 04:00:00+10:00,TAS1,solar,0.0,0.0
2026-02-06 04:00:00+10:00,TAS1,wind,139.5192,1674.2307
2026-02-06 04:00:00+10:00,VIC1,battery,30.7585,369.0997
2026-02-06 04:00:00+10:00,VIC1,battery_charging,101.8865,1222.6376
2026-02-06 04:00:00+10:00,VIC1,battery_discharging,132.8346,1594.0173
2026-02-06 04:00:00+10:00,VIC1,coal,3520.2305,42242.751
2026-02-06 04:00:00+10:00,VIC1,gas,267.6667,3212.0
2026-02-06 04:00:00+10:00,VIC1,hydro,889.7101,10676.52
2026-02-06 04:00:00+10:00,VIC1,solar,0.0,0.0
2026-02-06 04:00:00+10:00,VIC1,wind,544.8923,6538.7023
2026-02-06 05:00:00+10:00,NSW1,battery,223.5559,2682.6516
2026-02-06 05:00:00+10:00,NSW1,battery_charging,5.0284,60.3542
2026-02-06 05:00:00+10:00,NSW1,battery_discharging,228.5843,2743.0058
2026-02-06 05:00:00+10:00,NSW1,bioenergy,51.9589,623.5044
2026-02-06 05:00:00+10:00,NSW1,coal,5536.2573,66435.095
2026-02-06 05:00:00+10:00,NSW1,distillate,0.0,0.0
2026-02-06 05:00:00+10:00,NSW1,gas,44.5875,535.05
2026-02-06 05:00:00+10:00,NSW1,hydro,331.6149,3979.3791
2026-02-06 05:00:00+10:00,NSW1,pumps,0.0,0.0
2026-02-06 05:00:00+10:00,NSW1,solar,14.5469,174.5666
2026-02-06 05:00:00+10:00,NSW1,wind,237.9933,2855.9235
2026-02-06 05:00:00+10:00,QLD1,battery,134.9898,1619.8815
2026-02-06 05:00:00+10:00,QLD1,battery_charging,7.1614,85.9342
2026-02-06 05:00:00+10:00,QLD1,battery_discharging,142.0516,1704.6157
2026-02-06 05:00:00+10:00,QLD1,bioenergy,-1.6331,-19.6
2026-02-06 05:00:00+10:00,QLD1,coal,5607.9079,67294.878
2026-02-06 05:00:00+10:00,QLD1,distillate,0.0,0.0
2026-02-06 05:00:00+10:00,QLD1,gas,324.7235,3896.6831
2026-02-06 05:00:00+10:00,QLD1,hydro,305.6388,3667.6675
2026-02-06 05:00:00+10:00,QLD1,pumps,0.0,0.0
2026-02-06 05:00:00+10:00,QLD1,solar,6.552,78.6268
2026-02-06 05:00:00+10:00,QLD1,wind,693.8835,8326.6012
2026-02-06 05:00:00+10:00,SA1,battery,274.7298,3296.763
2026-02-06 05:00:00+10:00,SA1,battery_charging,1.7174,20.6087
2026-02-06 05:00:00+10:00,SA1,battery_discharging,276.4153,3316.9902
2026-02-06 05:00:00+10:00,SA1,distillate,-0.0332,-0.4
2026-02-06 05:00:00+10:00,SA1,gas,484.4581,5813.4997
2026-02-06 05:00:00+10:00,SA1,solar,0.0,0.0
2026-02-06 05:00:00+10:00,SA1,wind,610.5202,7326.2449
2026-02-06 05:00:00+10:00,TAS1,gas,0.0,0.0
2026-02-06 05:00:00+10:00,TAS1,hydro,1068.176,12818.116
2026-02-06 05:00:00+10:00,TAS1,solar,0.009,0.108
2026-02-06 05:00:00+10:00,TAS1,wind,153.8122,1845.7445
2026-02-06 05:00:00+10:00,VIC1,battery,260.5372,3126.4448
2026-02-06 05:00:00+10:00,VIC1,battery_charging,46.3625,556.3527
2026-02-06 05:00:00+10:00,VIC1,battery_discharging,307.0869,3685.0475
2026-02-06 05:00:00+10:00,VIC1,coal,3541.9039,42502.844
2026-02-06 05:00:00+10:00,VIC1,gas,299.1204,3589.4456
2026-02-06 05:00:00+10:00,VIC1,hydro,901.6671,10820.0
2026-02-06 05:00:00+10:00,VIC1,solar,0.6618,7.94
2026-02-06 05:00:00+10:00,VIC1,wind,452.03,5424.3527
2026-02-06 06:00:00+10:00,NSW1,battery,107.714,1292.5616
2026-02-06 06:00:00+10:00,NSW1,battery_charging,17.3133,207.7622
2026-02-06 06:00:00+10:00,NSW1,battery_discharging,125.0273,1500.3238
2026-02-06 06:00:00+10:00,NSW1,bioenergy,41.5486,498.5856
2026-02-06 06:00:00+10:00,NSW1,coal,5551.7898,66621.475
2026-02-06 06:00:00+10:00,NSW1,distillate,0.0,0.0
2026-02-06 06:00:00+10:00,NSW1,gas,43.9059,526.87
2026-02-06 06:00:00+10:00,NSW1,hydro,711.9056,8542.8635
2026-02-06 06:00:00+10:00,NSW1,pumps,0.0,0.0
2026-02-06 06:00:00+10:00,NSW1,solar,1104.805,13257.66
2026-02-06 06:00:00+10:00,NSW1,wind,269.0856,3229.0302
2026-02-06 06:00:00+10:00,QLD1,battery,137.8735,1654.4935
2026-02-06 06:00:00+10:00,QLD1,battery_charging,12.9735,155.6744
2026-02-06 06:00:00+10:00,QLD1,battery_discharging,150.7474,1808.9679
2026-02-06 06:00:00+10:00,QLD1,bioenergy,-1.5666,-18.8
2026-02-06 06:00:00+10:00,QLD1,coal,5467.0565,65604.673
2026-02-06 06:00:00+10:00,QLD1,distillate,0.0,0.0
2026-02-06 06:00:00+10:00,QLD1,gas,327.3551,3928.258
2026-02-06 06:00:00+10:00,QLD1,hydro,250.2331,3002.795
2026-02-06 06:00:00+10:00,QLD1,pumps,0.0,0.0
2026-02-06 06:00:00+10:00,QLD1,solar,719.9226,8639.0715
2026-02-06 06:00:00+10:00,QLD1,wind,712.4184,8549.0233
2026-02-06 06:00:00+10:00,SA1,battery,188.0025,2256.0255
2026-02-06 06:00:00+10:00,SA1,battery_charging,10.9615,131.5387
2026-02-06 06:00:00+10:00,SA1,battery_discharging,198.964,2387.5642
2026-02-06 06:00:00+10:00,SA1,distillate,-0.0498,-0.6
2026-02-06 06:00:00+10:00,SA1,gas,470.8693,5650.4356
2026-02-06 06:00:00+10:00,SA1,solar,10.565,126.7839
2026-02-06 06:00:00+10:00,SA1,wind,640.325,7683.9013
2026-02-06 06:00:00+10:00,TAS1,gas,0.0,0.0
2026-02-06 06:00:00+10:00,TAS1,hydro,1008.3253,12099.901
2026-02-06 06:00:00+10:00,TAS1,solar,3.8214,45.852
2026-02-06 06:00:00+10:00,TAS1,wind,186.2952,2235.5445
2026-02-06 06:00:00+10:00,VIC1,battery,238.1463,2857.7556
2026-02-06 06:00:00+10:00,VIC1,battery_charging,4.1301,49.5609
2026-02-06 06:00:00+10:00,VIC1,battery_discharging,242.4564,2909.4765
2026-02-06 06:00:00+10:00,VIC1,coal,3539.4284,42473.125
2026-02-06 06:00:00+10:00,VIC1,gas,303.8393,3646.0663
2026-02-06 06:00:00+10:00,VIC1,hydro,528.5274,6342.32
2026-02-06 06:00:00+10:00,VIC1,solar,220.9025,2650.8254
2026-02-06 06:00:00+10:00,VIC1,wind,317.9846,3815.8008
2026-02-06 07:00:00+10:00,NSW1,battery,-344.8542,-4138.2562
2026-02-06 07:00:00+10:00,NSW1,battery_charging,349.4177,4193.011
2026-02-06 07:00:00+10:00,NSW1,battery_discharging,4.5635,54.7548
2026-02-06 07:00:00+10:00,NSW1,bioenergy,37.9199,455.0437
2026-02-06 07:00:00+10:00,NSW1,coal,4414.3274,52971.927
2026-02-06 07:00:00+10:00,NSW1,distillate,0.0,0.0
2026-02-06 07:00:00+10:00,NSW1,gas,43.8532,526.24
2026-02-06 07:00:00+10:00,NSW1,hydro,185.9643,2231.5708
2026-02-06 07:00:00+10:00,NSW1,pumps,0.0,0.0
2026-02-06 07:00:00+10:00,NSW1,solar,3602.9153,45654.91
2026-02-06 07:00:00+10:00,NSW1,wind,296.0255,3552.304
2026-02-06 07:00:00+10:00,QLD1,battery,-25.7756,-309.3024
2026-02-06 07:00:00+10:00,QLD1,battery_charging,47.5129,570.1544
2026-02-06 07:00:00+10:00,QLD1,battery_discharging,21.6377,259.652
2026-02-06 07:00:00+10:00,QLD1,bioenergy,-1.5666,-18.8
2026-02-06 07:00:00+10:00,QLD1,coal,4394.9978,52739.96
2026-02-06 07:00:00+10:00,QLD1,distillate,0.0,0.0
2026-02-06 07:00:00+10:00,QLD1,gas,265.3492,3184.1884
2026-02-06 07:00:00+10:00,QLD1,hydro,113.7805,1365.3675
2026-02-06 07:00:00+10:00,QLD1,pumps,69.5717,834.86
2026-02-06 07:00:00+10:00,QLD1,solar,2536.3674,32934.966
2026-02-06 07:00:00+10:00,QLD1,wind,545.7904,6549.4912
2026-02-06 07:00:00+10:00,SA1,battery,97.5473,1170.5647
2026-02-06 07:00:00+10:00,SA1,battery_charging,7.4893,89.872
2026-02-06 07:00:00+10:00,SA1,battery_discharging,103.6182,1243.4153
2026-02-06 07:00:00+10:00,SA1,distillate,0.0,0.0
2026-02-06 07:00:00+10:00,SA1,gas,236.2363,2834.8364
2026-02-06 07:00:00+10:00,SA1,solar,207.4657,2684.3954
2026-02-06 07:00:00+10:00,SA1,wind,722.7652,8673.1852
2026-02-06 07:00:00+10:00,TAS1,gas,0.0,0.0
2026-02-06 07:00:00+10:00,TAS1,hydro,927.0598,11124.715
2026-02-06 07:00:00+10:00,TAS1,solar,12.8889,219.498
2026-02-06 07:00:00+10:00,TAS1,wind,238.2742,2859.2937
2026-02-06 07:00:00+10:00,VIC1,battery,83.3613,1000.3312
2026-02-06 07:00:00+10:00,VIC1,battery_charging,10.9253,131.1044
2026-02-06 07:00:00+10:00,VIC1,battery_discharging,94.4674,1133.6056
2026-02-06 07:00:00+10:00,VIC1,coal,3553.0503,42636.594
2026-02-06 07:00:00+10:00,VIC1,gas,54.0648,648.775
2026-02-06 07:00:00+10:00,VIC1,hydro,230.1251,2761.5
2026-02-06 07:00:00+10:00,VIC1,solar,1214.1607,15856.201
2026-02-06 07:00:00+10:00,VIC1,wind,157.8713,1894.4515
2026-02-06 08:00:00+10:00,NSW1,battery,-339.8574,-4078.2908
2026-02-06 08:00:00+10:00,NSW1,battery_charging,343.9759,4127.7087
2026-02-06 08:00:00+10:00,NSW1,battery_discharging,4.1185,49.4179
2026-02-06 08:00:00+10:00,NSW1,bioenergy,37.7892,453.4672
2026-02-06 08:00:00+10:00,NSW1,coal,3840.9987,46091.987
2026-02-06 08:00:00+10:00,NSW1,distillate,0.0,0.0
2026-02-06 08:00:00+10:00,NSW1,gas,43.8034,525.64
2026-02-06 08:00:00+10:00,NSW1,hydro,22.5803,270.9653
2026-02-06 08:00:00+10:00,NSW1,pumps,84.812,1017.743
2026-02-06 08:00:00+10:00,NSW1,solar,5112.4925,61349.895
2026-02-06 08:00:00+10:00,NSW1,wind,250.5167,3006.203
2026-02-06 08:00:00+10:00,QLD1,battery,-5.5828,-66.9859
2026-02-06 08:00:00+10:00,QLD1,battery_charging,20.9435,251.3184
2026-02-06 08:00:00+10:00,QLD1,battery_discharging,14.8026,177.6325
2026-02-06 08:00:00+10:00,QLD1,bioenergy,-1.4669,-17.6
2026-02-06 08:00:00+10:00,QLD1,coal,3964.9783,47579.732
2026-02-06 08:00:00+10:00,QLD1,distillate,0.0,0.0
2026-02-06 08:00:00+10:00,QLD1,gas,123.5218,1482.2616
2026-02-06 08:00:00+10:00,QLD1,hydro,91.1871,1094.2425
2026-02-06 08:00:00+10:00,QLD1,pumps,438.0525,5256.63
2026-02-06 08:00:00+10:00,QLD1,solar,4120.752,49449.006
2026-02-06 08:00:00+10:00,QLD1,wind,407.1305,4885.5659
2026-02-06 08:00:00+10:00,SA1,battery,-73.8165,-885.796
2026-02-06 08:00:00+10:00,SA1,battery_charging,80.6552,967.8622
2026-02-06 08:00:00+10:00,SA1,battery_discharging,6.8387,82.0662
2026-02-06 08:00:00+10:00,SA1,distillate,0.0,0.0
2026-02-06 08:00:00+10:00,SA1,gas,100.1085,1201.313
2026-02-06 08:00:00+10:00,SA1,solar,682.4955,8189.9469
2026-02-06 08:00:00+10:00,SA1,wind,586.535,7038.417
2026-02-06 08:00:00+10:00,TAS1,gas,0.0,0.0
2026-02-06 08:00:00+10:00,TAS1,hydro,779.1214,9349.4674
2026-02-06 08:00:00+10:00,TAS1,solar,36.2499,435.0
2026-02-06 08:00:00+10:00,TAS1,wind,281.1228,3373.4783
2026-02-06 08:00:00+10:00,VIC1,battery,-7.1571,-85.8858
2026-02-06 08:00:00+10:00,VIC1,battery_charging,16.609,199.3086
2026-02-06 08:00:00+10:00,VIC1,battery_discharging,9.6495,115.7928
2026-02-06 08:00:00+10:00,VIC1,coal,3478.8783,41746.532
2026-02-06 08:00:00+10:00,VIC1,gas,0.0,0.0
2026-02-06 08:00:00+10:00,VIC1,hydro,15.6037,187.24
2026-02-06 08:00:00+10:00,VIC1,solar,2267.4627,27209.554
2026-02-06 08:00:00+10:00,VIC1,wind,29.614,355.3572
2026-02-06 09:00:00+10:00,NSW1,battery,-505.2626,-6063.1579
2026-02-06 09:00:00+10:00,NSW1,battery_charging,509.3967,6112.7613
2026-02-06 09:00:00+10:00,NSW1,battery_discharging,4.1341,49.6034
2026-02-06 09:00:00+10:00,NSW1,bioenergy,37.6439,451.7268
2026-02-06 09:00:00+10:00,NSW1,coal,3345.8621,40150.344
2026-02-06 09:00:00+10:00,NSW1,distillate,0.0,0.0
2026-02-06 09:00:00+10:00,NSW1,gas,43.8891,526.67
2026-02-06 09:00:00+10:00,NSW1,hydro,22.475,269.7008
2026-02-06 09:00:00+10:00,NSW1,pumps,123.6003,1483.2046
2026-02-06 09:00:00+10:00,NSW1,solar,5941.6251,76253.806
2026-02-06 09:00:00+10:00,NSW1,wind,379.5041,4554.0531
2026-02-06 09:00:00+10:00,QLD1,battery,-147.2365,-1766.8326
2026-02-06 09:00:00+10:00,QLD1,battery_charging,158.4053,1900.8588
2026-02-06 09:00:00+10:00,QLD1,battery_discharging,9.8938,118.7262
2026-02-06 09:00:00+10:00,QLD1,bioenergy,-1.1666,-14.0
2026-02-06 09:00:00+10:00,QLD1,coal,3858.1029,46297.229
2026-02-06 09:00:00+10:00,QLD1,distillate,0.0,0.0
2026-02-06 09:00:00+10:00,QLD1,gas,117.3105,1407.7256
2026-02-06 09:00:00+10:00,QLD1,hydro,80.7166,968.6
2026-02-06 09:00:00+10:00,QLD1,pumps,490.4024,5884.83
2026-02-06 09:00:00+10:00,QLD1,solar,4441.8315,57105.06
2026-02-06 09:00:00+10:00,QLD1,wind,270.144,3241.7246
2026-02-06 09:00:00+10:00,SA1,battery,-261.874,-3142.4906
2026-02-06 09:00:00+10:00,SA1,battery_charging,265.971,3191.6524
2026-02-06 09:00:00+10:00,SA1,battery_discharging,4.097,49.1618
2026-02-06 09:00:00+10:00,SA1,distillate,0.0007,0.0087
2026-02-06 09:00:00+10:00,SA1,gas,84.7641,1017.1813
2026-02-06 09:00:00+10:00,SA1,solar,808.1675,11185.253
2026-02-06 09:00:00+10:00,SA1,wind,337.6956,4052.3514
2026-02-06 09:00:00+10:00,TAS1,gas,0.0,0.0
2026-02-06 09:00:00+10:00,TAS1,hydro,731.8039,8781.653
2026-02-06 09:00:00+10:00,TAS1,solar,54.3579,780.177
2026-02-06 09:00:00+10:00,TAS1,wind,268.2065,3218.4815
2026-02-06 09:00:00+10:00,VIC1,battery,-42.7963,-513.5481
2026-02-06 09:00:00+10:00,VIC1,battery_charging,48.7011,584.406
2026-02-06 09:00:00+10:00,VIC1,battery_discharging,6.1148,73.3779
2026-02-06 09:00:00+10:00,VIC1,coal,3167.9177,38015.0
2026-02-06 09:00:00+10:00,VIC1,gas,0.0,0.0
2026-02-06 09:00:00+10:00,VIC1,hydro,0.1818,2.18
2026-02-06 09:00:00+10:00,VIC1,solar,2717.9668,36043.77
2026-02-06 09:00:00+10:00,VIC1,wind,57.1033,685.2335
2026-02-06 10:00:00+10:00,NSW1,battery,-517.6596,-6211.922
2026-02-06 10:00:00+10:00,NSW1,battery_charging,520.4472,6245.3671
2026-02-06 10:00:00+10:00,NSW1,battery_discharging,2.7876,33.4451
2026-02-06 10:00:00+10:00,NSW1,bioenergy,38.4957,461.9508
2026-02-06 10:00:00+10:00,NSW1,coal,2972.1849,35666.218
2026-02-06 10:00:00+10:00,NSW1,distillate,0.0,0.0
2026-02-06 10:00:00+10:00,NSW1,gas,43.3941,520.73
2026-02-06 10:00:00+10:00,NSW1,hydro,22.9337,275.2052
2026-02-06 10:00:00+10:00,NSW1,pumps,123.606,1483.2718
2026-02-06 10:00:00+10:00,NSW1,solar,7261.816,87141.786
2026-02-06 10:00:00+10:00,NSW1,wind,488.2543,5859.0535
2026-02-06 10:00:00+10:00,QLD1,battery,-553.1531,-6637.8283
2026-02-06 10:00:00+10:00,QLD1,battery_charging,554.5038,6654.0354
2026-02-06 10:00:00+10:00,QLD1,battery_discharging,0.8756,10.5071
2026-02-06 10:00:00+10:00,QLD1,bioenergy,-0.7332,-8.8
2026-02-06 10:00:00+10:00,QLD1,coal,3705.7769,44469.319
2026-02-06 10:00:00+10:00,QLD1,distillate,0.0,0.0
2026-02-06 10:00:00+10:00,QLD1,gas,115.3111,1383.7336
2026-02-06 10:00:00+10:00,QLD1,hydro,41.197,494.3625
2026-02-06 10:00:00+10:00,QLD1,pumps,489.6417,5875.7
2026-02-06 10:00:00+10:00,QLD1,solar,5612.1155,67345.374
2026-02-06 10:00:00+10:00,QLD1,wind,239.8318,2877.9885
2026-02-06 10:00:00+10:00,SA1,battery,-162.4052,-1948.8583
2026-02-06 10:00:00+10:00,SA1,battery_charging,171.9288,2063.1428
2026-02-06 10:00:00+10:00,SA1,battery_discharging,9.4805,113.7674
2026-02-06 10:00:00+10:00,SA1,distillate,0.0392,0.4704
2026-02-06 10:00:00+10:00,SA1,gas,84.2341,1010.8253
2026-02-06 10:00:00+10:00,SA1,solar,1218.479,14621.747
2026-02-06 10:00:00+10:00,SA1,wind,259.1643,3109.9726
2026-02-06 10:00:00+10:00,TAS1,gas,0.0,0.0
2026-02-06 10:00:00+10:00,TAS1,hydro,705.3449,8464.1532
2026-02-06 10:00:00+10:00,TAS1,solar,100.2681,1203.219
2026-02-06 10:00:00+10:00,TAS1,wind,243.9954,2927.9524
2026-02-06 10:00:00+10:00,VIC1,battery,-277.995,-3335.9432
2026-02-06 10:00:00+10:00,VIC1,battery_charging,280.1697,3362.0351
2026-02-06 10:00:00+10:00,VIC1,battery_discharging,2.3903,28.6819
2026-02-06 10:00:00+10:00,VIC1,coal,2898.8607,34786.313
2026-02-06 10:00:00+10:00,VIC1,gas,0.0,0.0
2026-02-06 10:00:00+10:00,VIC1,hydro,0.1349,1.62
2026-02-06 10:00:00+10:00,VIC1,solar,3462.8941,41554.737
2026-02-06 10:00:00+10:00,VIC1,wind,117.4965,1409.9588
2026-02-06 11:00:00+10:00,NSW1,battery,-489.1004,-5869.2104
2026-02-06 11:00:00+10:00,NSW1,battery_charging,489.246,5870.9512
2026-02-06 11:00:00+10:00,NSW1,battery_discharging,0.1456,1.7408
2026-02-06 11:00:00+10:00,NSW1,bioenergy,38.2864,459.4408
2026-02-06 11:00:00+10:00,NSW1,coal,3045.3671,36544.405
2026-02-06 11:00:00+10:00,NSW1,distillate,0.0,0.0
2026-02-06 11:00:00+10:00,NSW1,gas,38.0376,456.45
2026-02-06 11:00:00+10:00,NSW1,hydro,25.4319,305.1821
2026-02-06 11:00:00+10:00,NSW1,pumps,123.5031,1482.0356
2026-02-06 11:00:00+10:00,NSW1,solar,7612.7269,91352.714
2026-02-06 11:00:00+10:00,NSW1,wind,683.4554,8201.4557
2026-02-06 11:00:00+10:00,QLD1,battery,-794.8049,-9537.6503
2026-02-06 11:00:00+10:00,QLD1,battery_charging,795.4924,9545.9009
2026-02-06 11:00:00+10:00,QLD1,battery_discharging,0.6792,8.1506
2026-02-06 11:00:00+10:00,QLD1,bioenergy,-0.3,-3.6
2026-02-06 11:00:00+10:00,QLD1,coal,3699.2351,44390.819
2026-02-06 11:00:00+10:00,QLD1,distillate,0.0,0.0
2026-02-06 11:00:00+10:00,QLD1,gas,115.7999,1389.6026
2026-02-06 11:00:00+10:00,QLD1,hydro,32.3116,387.7375
2026-02-06 11:00:00+10:00,QLD1,pumps,488.2159,5858.59
2026-02-06 11:00:00+10:00,QLD1,solar,6129.2015,73550.39
2026-02-06 11:00:00+10:00,QLD1,wind,265.9512,3191.4145
2026-02-06 11:00:00+10:00,SA1,battery,-195.4292,-2345.1545
2026-02-06 11:00:00+10:00,SA1,battery_charging,196.5962,2359.1532
2026-02-06 11:00:00+10:00,SA1,battery_discharging,1.1565,13.8736
2026-02-06 11:00:00+10:00,SA1,distillate,0.1215,1.459
2026-02-06 11:00:00+10:00,SA1,gas,83.4278,1001.1477
2026-02-06 11:00:00+10:00,SA1,solar,1392.4365,16709.25
2026-02-06 11:00:00+10:00,SA1,wind,226.0458,2712.5521
2026-02-06 11:00:00+10:00,TAS1,gas,0.0,0.0
2026-02-06 11:00:00+10:00,TAS1,hydro,700.7659,8409.1989
2026-02-06 11:00:00+10:00,TAS1,solar,106.6014,1279.218
2026-02-06 11:00:00+10:00,TAS1,wind,268.9092,3226.9107
2026-02-06 11:00:00+10:00,VIC1,battery,-295.5674,-3546.8076
2026-02-06 11:00:00+10:00,VIC1,battery_charging,300.3372,3604.0473
2026-02-06 11:00:00+10:00,VIC1,battery_discharging,4.9975,59.9697
2026-02-06 11:00:00+10:00,VIC1,coal,2480.6755,29768.094
2026-02-06 11:00:00+10:00,VIC1,gas,0.0,0.0
2026-02-06 11:00:00+10:00,VIC1,hydro,0.1685,2.02
2026-02-06 11:00:00+10:00,VIC1,solar,3837.7458,46052.947
2026-02-06 11:00:00+10:00,VIC1,wind,72.4755,869.6961
2026-02-06 12:00:00+10:00,NSW1,battery,-59.7134,-716.5644
2026-02-06 12:00:00+10:00,NSW1,battery_charging,97.7087,1172.5004
2026-02-06 12:00:00+10:00,NSW1,battery_discharging,37.9953,455.936
2026-02-06 12:00:00+10:00,NSW1,bioenergy,38.3873,460.6508
2026-02-06 12:00:00+10:00,NSW1,coal,3289.2713,39471.257
2026-02-06 12:00:00+10:00,NSW1,distillate,0.0,0.0
2026-02-06 12:00:00+10:00,NSW1,gas,39.3339,472.0062
2026-02-06 12:00:00+10:00,NSW1,hydro,26.0987,313.1836
2026-02-06 12:00:00+10:00,NSW1,pumps,82.2129,986.5547
2026-02-06 12:00:00+10:00,NSW1,solar,7034.6208,88722.379
2026-02-06 12:00:00+10:00,NSW1,wind,923.5827,11083.001
2026-02-06 12:00:00+10:00,QLD1,battery,-690.6024,-8287.2218
2026-02-06 12:00:00+10:00,QLD1,battery_charging,691.6363,8299.6336
2026-02-06 12:00:00+10:00,QLD1,battery_discharging,0.9343,11.2118
2026-02-06 12:00:00+10:00,QLD1,bioenergy,-0.3,-3.6
2026-02-06 12:00:00+10:00,QLD1,coal,3745.2032,44942.439
2026-02-06 12:00:00+10:00,QLD1,distillate,0.0,0.0
2026-02-06 12:00:00+10:00,QLD1,gas,114.0679,1368.8156
2026-02-06 12:00:00+10:00,QLD1,hydro,35.0758,420.91
2026-02-06 12:00:00+10:00,QLD1,pumps,487.5157,5850.19
2026-02-06 12:00:00+10:00,QLD1,solar,6157.1424,77566.865
2026-02-06 12:00:00+10:00,QLD1,wind,326.9923,3923.9072
2026-02-06 12:00:00+10:00,SA1,battery,-319.9442,-3839.3278
2026-02-06 12:00:00+10:00,SA1,battery_charging,321.7039,3860.4511
2026-02-06 12:00:00+10:00,SA1,battery_discharging,1.6981,20.3817
2026-02-06 12:00:00+10:00,SA1,distillate,0.1887,2.265
2026-02-06 12:00:00+10:00,SA1,gas,84.2057,1010.4834
2026-02-06 12:00:00+10:00,SA1,solar,1289.2008,17431.318
2026-02-06 12:00:00+10:00,SA1,wind,289.3511,3472.209
2026-02-06 12:00:00+10:00,TAS1,gas,0.0,0.0
2026-02-06 12:00:00+10:00,TAS1,hydro,588.2628,7059.1704
2026-02-06 12:00:00+10:00,TAS1,solar,109.4025,1468.347
2026-02-06 12:00:00+10:00,TAS1,wind,303.4426,3641.3096
2026-02-06 12:00:00+10:00,VIC1,battery,-572.197,-6866.3539
2026-02-06 12:00:00+10:00,VIC1,battery_charging,572.329,6867.9439
2026-02-06 12:00:00+10:00,VIC1,battery_discharging,0.364,4.37
2026-02-06 12:00:00+10:00,VIC1,coal,2663.0298,31956.344
2026-02-06 12:00:00+10:00,VIC1,gas,0.0,0.0
2026-02-06 12:00:00+10:00,VIC1,hydro,0.1516,1.82
2026-02-06 12:00:00+10:00,VIC1,solar,3747.3868,48287.215
2026-02-06 12:00:00+10:00,VIC1,wind,102.9713,1235.6564
2026-02-06 13:00:00+10:00,NSW1,battery,311.327,3735.9199
2026-02-06 13:00:00+10:00,NSW1,battery_charging,65.9423,791.3065
2026-02-06 13:00:00+10:00,NSW1,battery_discharging,377.2693,4527.2264
2026-02-06 13:00:00+10:00,NSW1,bioenergy,37.7971,453.5658
2026-02-06 13:00:00+10:00,NSW1,coal,4035.0659,48420.79
2026-02-06 13:00:00+10:00,NSW1,distillate,0.0,0.0
2026-02-06 13:00:00+10:00,NSW1,gas,379.6062,4555.2774
2026-02-06 13:00:00+10:00,NSW1,hydro,1941.9245,23303.095
2026-02-06 13:00:00+10:00,NSW1,pumps,0.0,0.0
2026-02-06 13:00:00+10:00,NSW1,solar,5318.6817,63824.176
2026-02-06 13:00:00+10:00,NSW1,wind,611.7692,7341.2279
2026-02-06 13:00:00+10:00,QLD1,battery,-637.8212,-7653.8477
2026-02-06 13:00:00+10:00,QLD1,battery_charging,645.7426,7748.9005
2026-02-06 13:00:00+10:00,QLD1,battery_discharging,6.3294,75.9528
2026-02-06 13:00:00+10:00,QLD1,bioenergy,-0.3,-3.6
2026-02-06 13:00:00+10:00,QLD1,coal,3948.4011,47380.808
2026-02-06 13:00:00+10:00,QLD1,distillate,0.0,0.0
2026-02-06 13:00:00+10:00,QLD1,gas,116.4179,1397.0166
2026-02-06 13:00:00+10:00,QLD1,hydro,39.0722,468.865
2026-02-06 13:00:00+10:00,QLD1,pumps,485.7743,5829.29
2026-02-06 13:00:00+10:00,QLD1,solar,6538.9883,78467.852
2026-02-06 13:00:00+10:00,QLD1,wind,416.7806,5001.3666
2026-02-06 13:00:00+10:00,SA1,battery,-172.9538,-2075.4469
2026-02-06 13:00:00+10:00,SA1,battery_charging,187.7375,2252.8523
2026-02-06 13:00:00+10:00,SA1,battery_discharging,14.67,176.041
2026-02-06 13:00:00+10:00,SA1,distillate,0.0758,0.9097
2026-02-06 13:00:00+10:00,SA1,gas,84.6073,1015.3005
2026-02-06 13:00:00+10:00,SA1,solar,1521.5132,18258.163
2026-02-06 13:00:00+10:00,SA1,wind,315.8962,3790.7505
2026-02-06 13:00:00+10:00,TAS1,gas,0.0,0.0
2026-02-06 13:00:00+10:00,TAS1,hydro,471.4105,5656.9356
2026-02-06 13:00:00+10:00,TAS1,solar,137.3988,1648.782
2026-02-06 13:00:00+10:00,TAS1,wind,291.3391,3496.0699
2026-02-06 13:00:00+10:00,VIC1,battery,-946.2769,-11355.322
2026-02-06 13:00:00+10:00,VIC1,battery_charging,946.8675,11362.412
2026-02-06 13:00:00+10:00,VIC1,battery_discharging,0.8233,9.88
2026-02-06 13:00:00+10:00,VIC1,coal,2364.287,28371.438
2026-02-06 13:00:00+10:00,VIC1,gas,0.0,0.0
2026-02-06 13:00:00+10:00,VIC1,hydro,0.16,1.92
2026-02-06 13:00:00+10:00,VIC1,solar,3813.2415,45758.89
2026-02-06 13:00:00+10:00,VIC1,wind,148.9284,1787.14
2026-02-06 14:00:00+10:00,NSW1,battery,-315.3524,-3784.2381
2026-02-06 14:00:00+10:00,NSW1,battery_charging,359.3198,4311.8406
2026-02-06 14:00:00+10:00,NSW1,battery_discharging,43.9674,527.6025
2026-02-06 14:00:00+10:00,NSW1,bioenergy,40.6862,488.2296
2026-02-06 14:00:00+10:00,NSW1,coal,4534.5371,54414.442
2026-02-06 14:00:00+10:00,NSW1,distillate,1.675,20.1
2026-02-06 14:00:00+10:00,NSW1,gas,1288.7654,15465.183
